,agent_id,date_utc,punch_in,punch_out,user_shift_assign,timezone_string,time_zone
6539,2778,2023-07-19,2023-07-19 05:41:00,2023-07-19 05:51:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6540,2778,2023-07-19,2023-07-19 14:59:00,2023-07-19 15:32:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6541,2778,2023-07-19,2023-07-19 19:43:00,2023-07-19 20:09:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6542,2778,2023-07-19,2023-07-19 20:13:00,2023-07-19 20:42:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6543,2778,2023-07-19,2023-07-19 20:45:00,2023-07-19 20:51:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6544,2778,2023-07-19,2023-07-19 20:55:00,2023-07-19 21:00:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6545,2778,2023-07-19,2023-07-19 21:06:00,2023-07-19 23:17:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6546,2778,2023-07-19,2023-07-19 23:35:00,2023-07-19 23:44:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6547,2778,2023-07-19,2023-07-19 23:49:00,2023-07-19 23:52:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6548,3036,2023-07-19,2023-07-19 00:14:00,2023-07-19 00:17:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
6549,3036,2023-07-19,2023-07-19 00:39:00,2023-07-19 00:42:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
6550,3036,2023-07-19,2023-07-19 00:53:00,2023-07-19 00:56:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
6551,3036,2023-07-19,2023-07-19 01:13:00,2023-07-19 01:21:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
6552,3036,2023-07-19,2023-07-19 01:43:00,2023-07-19 01:46:00,NewRiv_2230-0730 Mon-Fri,Asia/Kolkata,-5:30:00
6553,1763,2023-07-19,2023-07-19 00:16:00,2023-07-19 03:14:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6554,1763,2023-07-19,2023-07-19 03:31:00,2023-07-19 03:36:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6555,1763,2023-07-19,2023-07-19 03:46:00,2023-07-19 03:49:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6556,1763,2023-07-19,2023-07-19 03:58:00,2023-07-19 04:01:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6557,1763,2023-07-19,2023-07-19 14:12:00,2023-07-19 14:20:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6558,1763,2023-07-19,2023-07-19 18:17:00,2023-07-19 20:09:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6559,1763,2023-07-19,2023-07-19 20:19:00,2023-07-19 21:21:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6560,1763,2023-07-19,2023-07-19 21:29:00,2023-07-19 21:33:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6561,1763,2023-07-19,2023-07-19 21:40:00,2023-07-19 22:01:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6562,1763,2023-07-19,2023-07-19 22:13:00,2023-07-19 22:17:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6563,1763,2023-07-19,2023-07-19 22:35:00,2023-07-19 22:50:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6564,1763,2023-07-19,2023-07-19 22:53:00,2023-07-19 23:01:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6565,1763,2023-07-19,2023-07-19 23:10:00,2023-07-19 23:13:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6566,1763,2023-07-19,2023-07-19 23:18:00,2023-07-19 23:21:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6567,1763,2023-07-19,2023-07-19 23:36:00,2023-07-19 23:39:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6568,1763,2023-07-19,2023-07-19 23:42:00,2023-07-19 23:46:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6569,1763,2023-07-19,2023-07-19 23:51:00,2023-07-20 00:00:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6570,1580,2023-07-19,2023-07-19 00:18:00,2023-07-19 02:09:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6571,1580,2023-07-19,2023-07-19 03:09:00,2023-07-19 03:14:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6572,1580,2023-07-19,2023-07-19 18:57:00,2023-07-19 21:39:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6573,1580,2023-07-19,2023-07-19 21:53:00,2023-07-19 22:20:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6574,1580,2023-07-19,2023-07-19 22:27:00,2023-07-19 22:52:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6575,1580,2023-07-19,2023-07-19 23:47:00,2023-07-20 00:00:00,DEL Sales 1 Tue-Sat 12.30am,Asia/Kolkata,-5:30:00
6576,2565,2023-07-19,2023-07-19 00:18:00,2023-07-19 00:29:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
6577,2565,2023-07-19,2023-07-19 01:02:00,2023-07-19 01:16:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
6578,2565,2023-07-19,2023-07-19 01:32:00,2023-07-19 01:43:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
6579,2565,2023-07-19,2023-07-19 01:46:00,2023-07-19 02:15:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
6580,2565,2023-07-19,2023-07-19 02:39:00,2023-07-19 03:02:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
6581,2565,2023-07-19,2023-07-19 18:58:00,2023-07-19 22:24:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
6582,2565,2023-07-19,2023-07-19 22:43:00,2023-07-19 23:09:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
6583,2565,2023-07-19,2023-07-19 23:12:00,2023-07-19 23:59:00,NewRiv_0030-0930,Asia/Kolkata,-5:30:00
6584,2117,2023-07-19,2023-07-19 00:19:00,2023-07-19 00:53:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6585,2117,2023-07-19,2023-07-19 01:16:00,2023-07-19 01:41:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6586,2117,2023-07-19,2023-07-19 03:09:00,2023-07-19 04:29:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6587,2117,2023-07-19,2023-07-19 16:26:00,2023-07-19 16:31:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6588,2117,2023-07-19,2023-07-19 19:54:00,2023-07-19 20:36:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6589,2117,2023-07-19,2023-07-19 21:10:00,2023-07-19 21:37:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6590,2117,2023-07-19,2023-07-19 21:46:00,2023-07-19 21:51:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6591,2117,2023-07-19,2023-07-19 22:07:00,2023-07-20 00:00:00,DEL Sales 2 Sun-Thu 1.30am,Asia/Kolkata,-5:30:00
6592,2170,2023-07-19,2023-07-19 00:19:00,2023-07-19 00:22:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6593,2170,2023-07-19,2023-07-19 00:31:00,2023-07-19 00:34:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6594,2170,2023-07-19,2023-07-19 00:56:00,2023-07-19 00:59:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6595,2170,2023-07-19,2023-07-19 01:17:00,2023-07-19 01:20:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6596,2170,2023-07-19,2023-07-19 01:35:00,2023-07-19 02:54:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6597,2170,2023-07-19,2023-07-19 02:59:00,2023-07-19 03:02:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6598,2170,2023-07-19,2023-07-19 03:06:00,2023-07-19 03:14:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6599,2170,2023-07-19,2023-07-19 03:18:00,2023-07-19 03:39:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6600,2170,2023-07-19,2023-07-19 03:42:00,2023-07-19 04:03:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6601,2170,2023-07-19,2023-07-19 04:06:00,2023-07-19 04:20:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6602,2170,2023-07-19,2023-07-19 04:38:00,2023-07-19 04:55:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6603,2170,2023-07-19,2023-07-19 05:00:00,2023-07-19 05:03:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6604,2170,2023-07-19,2023-07-19 05:14:00,2023-07-19 05:17:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6605,2170,2023-07-19,2023-07-19 05:26:00,2023-07-19 05:29:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6606,2170,2023-07-19,2023-07-19 05:39:00,2023-07-19 05:49:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6607,2170,2023-07-19,2023-07-19 05:55:00,2023-07-19 05:58:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6608,2170,2023-07-19,2023-07-19 06:05:00,2023-07-19 06:13:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6609,2170,2023-07-19,2023-07-19 06:31:00,2023-07-19 06:37:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6610,2170,2023-07-19,2023-07-19 06:47:00,2023-07-19 06:50:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6611,2170,2023-07-19,2023-07-19 22:53:00,2023-07-20 00:00:00,DEL Sales 5 Tue-Sat 4.30am,Asia/Kolkata,-5:30:00
6612,2363,2023-07-19,2023-07-19 00:23:00,2023-07-19 01:24:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6613,2363,2023-07-19,2023-07-19 01:34:00,2023-07-19 01:56:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6614,2363,2023-07-19,2023-07-19 02:34:00,2023-07-19 03:11:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6615,2363,2023-07-19,2023-07-19 03:14:00,2023-07-19 03:20:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6616,2363,2023-07-19,2023-07-19 03:29:00,2023-07-19 03:36:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6617,2363,2023-07-19,2023-07-19 03:46:00,2023-07-19 03:52:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6618,2363,2023-07-19,2023-07-19 04:43:00,2023-07-19 05:02:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6619,2363,2023-07-19,2023-07-19 14:50:00,2023-07-19 15:40:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6620,2363,2023-07-19,2023-07-19 15:57:00,2023-07-19 16:15:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6621,2363,2023-07-19,2023-07-19 16:24:00,2023-07-19 16:33:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6622,2363,2023-07-19,2023-07-19 16:37:00,2023-07-19 16:46:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6623,2363,2023-07-19,2023-07-19 16:49:00,2023-07-19 17:03:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6624,2363,2023-07-19,2023-07-19 17:09:00,2023-07-19 17:21:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6625,2363,2023-07-19,2023-07-19 17:39:00,2023-07-19 17:45:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6626,2363,2023-07-19,2023-07-19 17:58:00,2023-07-19 18:13:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6627,2363,2023-07-19,2023-07-19 19:45:00,2023-07-19 19:58:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6628,2363,2023-07-19,2023-07-19 21:02:00,2023-07-19 22:05:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6629,2962,2023-07-19,2023-07-19 00:23:00,2023-07-19 02:05:00,RivAgent_0230-1130IST Tue-Sat,Asia/Kolkata,-5:30:00
6630,2962,2023-07-19,2023-07-19 16:47:00,2023-07-19 16:52:00,RivAgent_0230-1130IST Tue-Sat,Asia/Kolkata,-5:30:00
6631,2962,2023-07-19,2023-07-19 16:57:00,2023-07-19 19:28:00,RivAgent_0230-1130IST Tue-Sat,Asia/Kolkata,-5:30:00
6632,2962,2023-07-19,2023-07-19 19:31:00,2023-07-19 19:45:00,RivAgent_0230-1130IST Tue-Sat,Asia/Kolkata,-5:30:00
6633,2962,2023-07-19,2023-07-19 19:55:00,2023-07-19 20:03:00,RivAgent_0230-1130IST Tue-Sat,Asia/Kolkata,-5:30:00
6634,2962,2023-07-19,2023-07-19 20:06:00,2023-07-19 20:47:00,RivAgent_0230-1130IST Tue-Sat,Asia/Kolkata,-5:30:00
6635,2962,2023-07-19,2023-07-19 20:57:00,2023-07-19 21:04:00,RivAgent_0230-1130IST Tue-Sat,Asia/Kolkata,-5:30:00
6636,2962,2023-07-19,2023-07-19 21:26:00,2023-07-19 21:33:00,RivAgent_0230-1130IST Tue-Sat,Asia/Kolkata,-5:30:00
6637,2962,2023-07-19,2023-07-19 22:27:00,2023-07-19 22:39:00,RivAgent_0230-1130IST Tue-Sat,Asia/Kolkata,-5:30:00
6638,2962,2023-07-19,2023-07-19 22:52:00,2023-07-19 22:55:00,RivAgent_0230-1130IST Tue-Sat,Asia/Kolkata,-5:30:00
6639,2190,2023-07-19,2023-07-19 00:25:00,2023-07-19 01:14:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6640,2190,2023-07-19,2023-07-19 01:19:00,2023-07-19 01:24:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6641,2190,2023-07-19,2023-07-19 02:01:00,2023-07-19 04:04:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6642,2190,2023-07-19,2023-07-19 04:07:00,2023-07-19 04:11:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6643,2190,2023-07-19,2023-07-19 04:18:00,2023-07-19 04:21:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6644,2190,2023-07-19,2023-07-19 20:42:00,2023-07-19 21:33:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6645,2190,2023-07-19,2023-07-19 21:44:00,2023-07-19 22:57:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6646,2190,2023-07-19,2023-07-19 23:02:00,2023-07-19 23:32:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6647,2190,2023-07-19,2023-07-19 23:36:00,2023-07-20 00:00:00,DEL Sales 3 Tue-Sat 2.30am,Asia/Kolkata,-5:30:00
6648,2096,2023-07-19,2023-07-19 00:28:00,2023-07-19 02:37:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
6649,2096,2023-07-19,2023-07-19 15:39:00,2023-07-19 15:42:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
6650,2096,2023-07-19,2023-07-19 17:54:00,2023-07-19 19:37:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
6651,2096,2023-07-19,2023-07-19 19:40:00,2023-07-19 20:56:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
6652,2096,2023-07-19,2023-07-19 20:59:00,2023-07-20 00:00:00,DEL Sales 13 Sun - Thu 11:30 PM,Asia/Kolkata,-5:30:00
6653,1902,2023-07-19,2023-07-19 00:32:00,2023-07-19 01:29:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6654,1902,2023-07-19,2023-07-19 01:39:00,2023-07-19 01:42:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6655,1902,2023-07-19,2023-07-19 01:48:00,2023-07-19 01:51:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6656,1902,2023-07-19,2023-07-19 14:08:00,2023-07-19 14:23:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6657,1902,2023-07-19,2023-07-19 14:56:00,2023-07-19 15:15:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6658,1902,2023-07-19,2023-07-19 15:23:00,2023-07-19 15:30:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6659,1902,2023-07-19,2023-07-19 15:33:00,2023-07-19 15:36:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6660,1902,2023-07-19,2023-07-19 15:41:00,2023-07-19 15:51:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6661,1902,2023-07-19,2023-07-19 16:07:00,2023-07-19 17:53:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6662,1902,2023-07-19,2023-07-19 17:57:00,2023-07-19 18:02:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6663,1902,2023-07-19,2023-07-19 18:06:00,2023-07-19 18:09:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6664,1902,2023-07-19,2023-07-19 18:14:00,2023-07-19 18:17:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6665,1902,2023-07-19,2023-07-19 18:21:00,2023-07-19 18:50:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6666,1902,2023-07-19,2023-07-19 19:04:00,2023-07-19 19:10:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6667,1902,2023-07-19,2023-07-19 19:23:00,2023-07-19 19:26:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6668,1902,2023-07-19,2023-07-19 19:34:00,2023-07-19 19:38:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6669,1902,2023-07-19,2023-07-19 19:41:00,2023-07-19 21:42:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6670,1902,2023-07-19,2023-07-19 21:51:00,2023-07-19 21:58:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6671,1902,2023-07-19,2023-07-19 22:05:00,2023-07-19 22:29:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6672,1902,2023-07-19,2023-07-19 22:32:00,2023-07-19 22:42:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6673,1902,2023-07-19,2023-07-19 22:48:00,2023-07-19 23:04:00,DEL Sales 11 Sun - Thu 08:30 PM,Asia/Kolkata,-5:30:00
6674,2240,2023-07-19,2023-07-19 00:32:00,2023-07-19 01:29:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6675,2240,2023-07-19,2023-07-19 01:37:00,2023-07-19 01:44:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6676,2240,2023-07-19,2023-07-19 01:49:00,2023-07-19 02:23:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6677,2240,2023-07-19,2023-07-19 02:28:00,2023-07-19 02:31:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6678,2240,2023-07-19,2023-07-19 02:35:00,2023-07-19 02:41:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6679,2240,2023-07-19,2023-07-19 02:55:00,2023-07-19 03:01:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6680,2240,2023-07-19,2023-07-19 03:08:00,2023-07-19 03:13:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6681,2240,2023-07-19,2023-07-19 03:17:00,2023-07-19 03:27:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6682,2240,2023-07-19,2023-07-19 03:32:00,2023-07-19 03:39:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6683,2240,2023-07-19,2023-07-19 03:54:00,2023-07-19 04:02:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6684,2240,2023-07-19,2023-07-19 04:10:00,2023-07-19 04:20:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6685,2240,2023-07-19,2023-07-19 04:38:00,2023-07-19 04:51:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6686,2240,2023-07-19,2023-07-19 05:10:00,2023-07-19 05:21:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6687,2240,2023-07-19,2023-07-19 05:33:00,2023-07-19 05:44:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6688,2240,2023-07-19,2023-07-19 05:59:00,2023-07-19 06:08:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6689,2240,2023-07-19,2023-07-19 06:15:00,2023-07-19 06:23:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6690,2240,2023-07-19,2023-07-19 06:30:00,2023-07-19 06:48:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6691,2240,2023-07-19,2023-07-19 07:38:00,2023-07-19 07:52:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6692,2240,2023-07-19,2023-07-19 13:00:00,2023-07-19 13:12:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6693,2240,2023-07-19,2023-07-19 13:19:00,2023-07-19 14:56:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6694,2240,2023-07-19,2023-07-19 14:59:00,2023-07-19 15:13:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6695,2240,2023-07-19,2023-07-19 15:17:00,2023-07-19 15:29:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6696,2240,2023-07-19,2023-07-19 15:33:00,2023-07-19 16:48:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6697,2240,2023-07-19,2023-07-19 16:51:00,2023-07-19 17:42:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6698,2240,2023-07-19,2023-07-19 17:48:00,2023-07-19 20:39:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6699,2240,2023-07-19,2023-07-19 20:42:00,2023-07-19 20:54:00,DEL Sales 8 Tue - Sat 06:30 PM,Asia/Kolkata,-5:30:00
6700,2976,2023-07-19,2023-07-19 00:33:00,2023-07-19 00:36:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00,Asia/Manila,-8:00:00
6701,2976,2023-07-19,2023-07-19 12:05:00,2023-07-19 12:44:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00,Asia/Manila,-8:00:00
6702,2976,2023-07-19,2023-07-19 12:57:00,2023-07-19 14:05:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00,Asia/Manila,-8:00:00
6703,2976,2023-07-19,2023-07-19 14:18:00,2023-07-19 15:37:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00,Asia/Manila,-8:00:00
6704,2976,2023-07-19,2023-07-19 16:39:00,2023-07-19 17:03:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00,Asia/Manila,-8:00:00
6705,2976,2023-07-19,2023-07-19 17:30:00,2023-07-19 20:13:00, MNL Sales 15: Tue-Sat | 20:00 - 04:00,Asia/Manila,-8:00:00
6706,353,2023-07-19,2023-07-19 00:35:00,2023-07-19 01:05:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
6707,353,2023-07-19,2023-07-19 01:09:00,2023-07-19 01:19:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
6708,353,2023-07-19,2023-07-19 01:23:00,2023-07-19 01:30:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
6709,353,2023-07-19,2023-07-19 01:47:00,2023-07-19 01:50:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
6710,353,2023-07-19,2023-07-19 02:26:00,2023-07-19 02:37:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
6711,353,2023-07-19,2023-07-19 02:41:00,2023-07-19 02:45:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
6712,353,2023-07-19,2023-07-19 02:50:00,2023-07-19 02:55:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
6713,353,2023-07-19,2023-07-19 03:17:00,2023-07-19 03:20:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
6714,353,2023-07-19,2023-07-19 03:28:00,2023-07-19 03:33:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
6715,353,2023-07-19,2023-07-19 03:50:00,2023-07-19 04:18:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
6716,353,2023-07-19,2023-07-19 04:21:00,2023-07-19 04:24:00,DEL Sales 6 Sun - Thu 05:30 AM,Asia/Kolkata,-5:30:00
